article_id,source_id,source_name,author,title,description,url,url_to_image,published_at,published_at_parsed,content,article_type,category,title_length,description_length,content_length,estimated_word_count,has_image,has_author,published_year,published_month,published_day,published_hour,published_day_of_week,published_week,published_date,title_word_count,description_word_count,content_category,engagement_score,created_at,updated_at
7529320511562871217,,Motor1,Jeff Perez,This Company Wants to Revive the Porsche 904. But Not How You'd Expect - Motor1.com,"A company called Aerfal Automotive aims to revive the Porsche 904 in the form of a restomod, based on the 914 chassis.",https://www.motor1.com/news/774066/porsche-904-restomod/,https://cdn.motor1.com/images/mgl/3WmE1A/s1/aerfal-automotive-porsche-904-restomod.jpg,2025-09-29T16:01:00Z,2025-09-29 16:01:00.000000,"Head to any modern concours event, and youre bound to encounter a fleet of Porsche 911 restomods. Singer in one corner, Tuthill in anotherBisimoto, Canepa, Rauh-Welt Begriff scattered across the lawn… [+2943 chars]",headlines,,83,118,214,33,1,1,2025,9,29,16,Monday,40,2025-09-29,15,22,General,958,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
7595948033670107049,,Soldiersystems.net,Eric G,Scorpion Light Mobile Mortar Systems Set to Participate in U.S. Army’s Transformation in Contact 2.0,"TAMPA, FL – (30, September 2025) – Global Military Products has been invited to participate in the U.S. Army’s Transformation in Contact (TiC) 2.0 with its Scorpion Light 81mm mobile mortar system – under a Soldier Enhancement Program (SEP) contract with the …",https://soldiersystems.net/2025/09/30/scorpion-light-mobile-mortar-systems-set-to-participate-in-u-s-armys-transformation-in-contact-2-0/,https://soldiersystems.net/wp-content/uploads/2025/09/image-34-3.jpg,2025-09-30T17:00:00Z,2025-09-30 17:00:00.000000,"TAMPA, FL (30, September 2025) Global Military Products has been invited to participate in the U.S. Armys Transformation in Contact (TiC) 2.0 with its Scorpion Light 81mm mobile mortar system under a… [+3201 chars]",headlines,,100,260,214,34,1,1,2025,9,30,17,Tuesday,40,2025-09-30,15,43,General,171,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
7600031039706101976,,PCWorld,Ben Patterson,Hands on with Amazon’s new AI-enhanced Echo smart speakers and displays,"Yes, round is still in when it comes to Amazon’s refreshed Echo smart speakers, with the high-end Echo Studio and the smaller Echo Dot both getting big Alexa+ makeovers at Amazon’s big fall hardware event in New York City. Also on tap were new versions o…",https://www.pcworld.com/article/2925545/hands-on-with-amazons-new-ai-enhanced-echo-smart-speakers-and-displays.html,https://www.pcworld.com/wp-content/uploads/2025/09/Amazon-Echo-Studio.jpg?quality=50&strip=all&w=1024,2025-09-30T17:08:32Z,2025-09-30 17:08:32.000000,"Skip to contentWhen you purchase through links in our articles, we may earn a small commission. This doesn't affect our editorial independence
.
Yes, round is still in when it comes to Amazon’s ref… [+3593 chars]",headlines,,71,255,214,36,1,1,2025,9,30,17,Tuesday,40,2025-09-30,11,46,AI,207,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
7623457009615798085,,Wccftech,Omar Sohail,"Samsung Has Reportedly Kicked Off Mass Production Of Its Exynos 2600 On Its 2nm GAA Process, With Yields Jumping To 50 Percent - Wccftech","A report states that the Exynos 2600 has officially entered mass production, with Samsung having boosted its yields to 50 percent",https://wccftech.com/samsung-starts-mass-production-of-exynos-2600/,https://cdn.wccftech.com/wp-content/uploads/2025/09/Exynos-2600-5.jpg,2025-09-30T08:40:00Z,2025-09-30 08:40:00.000000,"The schedule mentioned in an earlier report that Samsung would kick off full-scale production of the Exynos 2600 in late September, and now that the month is nearly finished, we have stumbled upon a … [+2122 chars]",headlines,,137,129,214,37,1,1,2025,9,30,8,Tuesday,40,2025-09-30,24,21,General,386,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
7651779709621850473,,Rolling Stone,CT Jones,Is the Future of Viral Left Podcasting These Two Hilarious Red State Moms? - Rolling Stone,"Jennifer Welch and Angie Sullivan, hosts of the podcast ‘I’ve Had It,’ talk about calling out Democrats, and why sometimes ""mom"" is an insult.",http://www.rollingstone.com/culture/culture-features/ive-had-it-podcast-sullivan-welch-politics-1235437753/,https://www.rollingstone.com/wp-content/uploads/2025/09/dnc-podcast-jen-angie-lead.jpg?w=1600&h=900&crop=1,2025-09-30T11:59:38Z,2025-09-30 11:59:38.000000,"Jennifer Welch and Angie “Pumps” Sullivan know what first draws people into their podcast: shock value. 
Before the two Oklahoma mothers were hosts of the hit series I’ve Had It, they were stars on … [+12648 chars]",headlines,,90,142,215,37,1,1,2025,9,30,11,Tuesday,40,2025-09-30,16,24,General,987,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
7657797802483252507,,CNET,David Watsky,Amazon Unveils Blink Arc Security Cam With 180-Degree Panoramic View for $100,"Blink's ""new invention"" in home security exists on other cams, but this is the most affordable we've ever seen it.",https://www.cnet.com/home/security/amazon-unveils-blink-arc-security-cam-with-180-degree-panoramic-view-for-100/,https://www.cnet.com/a/img/resize/edfe090173d25af186426308cd969cdf30c0ef42/hub/2025/09/30/a09d3ac9-6c61-49a7-a0fa-93a3430b51f3/screenshot-2025-09-30-at-12-00-24pm.png?auto=webp&fit=crop&height=675&width=1200,2025-09-30T16:31:00Z,2025-09-30 16:31:00.000000,"Several home security device announcements were made at Amazon's event in New York today, but none received more stage time (and applause) than the Blink Arc, a $100 dual security cam setup consistin… [+1667 chars]",headlines,,77,114,214,35,1,1,2025,9,30,16,Tuesday,40,2025-09-30,12,20,General,684,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
7721374362324034691,,9to5Mac,Ryan Christoffel,My iPhone Air just survived its biggest test yet - 9to5Mac,I took my iPhone Air to Disney World to put it to the biggest test yet of its battery life and limited camera system. Here’s how it went.,https://9to5mac.com/2025/09/30/my-iphone-air-just-survived-its-biggest-test-yet/,https://i0.wp.com/9to5mac.com/wp-content/uploads/sites/6/2025/09/iPhone-Air-Disney.jpg?resize=1200%2C628&quality=82&strip=all&ssl=1,2025-09-30T14:22:00Z,2025-09-30 14:22:00.000000,"After many years of using Pro iPhones, this year I bought an iPhone Air instead. My first impressions were very positive, but I knew there might come a time I missed the Pros battery life and cameras… [+3054 chars]",headlines,,58,137,214,39,1,1,2025,9,30,14,Tuesday,40,2025-09-30,11,28,AI,215,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
7774964749795357545,,MMA Fighting,Damon Martin,Matt Brown issues harsh warning to fighters after Wanderlei Silva suffered brutal knockout in post-fight brawl - MMA Fighting,Matt Brown reacts to Wanderlei Silva still competing at 49 and getting brutally knocked out in a post-fight brawl,https://www.mmafighting.com/ufc/406328/matt-brown-issues-harsh-warning-to-fighters-after-wanderlei-silva-suffered-brutal-knockout-in-post-fight-brawl,https://platform.mmafighting.com/wp-content/uploads/sites/109/2025/09/POPO-x-WANDERLEI_WL_270925-3857.jpg?quality=90&strip=all&crop=0%2C12.551760269404%2C100%2C78.492253548194&w=1200,2025-09-30T13:00:00Z,2025-09-30 13:00:00.000000,"Wanderlei Silva was disqualified for repeated fouls in his boxing match against Acelino Freitas this past weekend, and then he was brutally knocked out during a post-fight melee that sent the UFC and… [+5633 chars]",headlines,,125,113,214,35,1,1,2025,9,30,13,Tuesday,40,2025-09-30,19,19,General,879,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
7852149196171007571,,NPR,Rachel Treisman,Pasta meals from Trader Joe's and Walmart may be linked to a deadly listeria outbreak - NPR,"The USDA says the precooked pasta products, sold at Trader Joe's and Walmart, could be connected to a nationwide listeria outbreak that has killed four people and sickened at least 20 others.",https://www.npr.org/2025/09/30/nx-s1-5557934/pasta-listeria-outbreak-walmart-trader-joes,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/2400x1350+0+0/resize/1400/quality/100/format/png/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F0b%2F0b%2F35e63e914c58af5bb4e07f7c0c86%2F2-images-3.png,2025-09-30T16:57:37Z,2025-09-30 16:57:37.000000,Public health authorities are urging people to throw away certain pre-cooked pasta meals sold at two popular retailers over concerns that they could be contaminated with listeria and connected to a w… [+5427 chars],headlines,,91,191,214,34,1,1,2025,9,30,16,Tuesday,40,2025-09-30,17,32,General,14,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
7968120227286315837,,Pe-insights.com,Unknown,JPMorgan and Goldman land biggest LBO in history with $55bn EA deal - Private Equity Insights,,https://pe-insights.com/jpmorgan-and-goldman-land-biggest-lbo-in-history-with-55bn-ea-deal/,,2025-09-30T09:23:53Z,2025-09-30 09:23:53.000000,"Goldman Sachs and JPMorgan Chase have landed leading roles in the largest leveraged buyout ever, as Electronic Arts agreed to a $55bn sale to a consortium led by Silver Lake, according to a report by… [+1272 chars]",headlines,,93,0,214,37,0,0,2025,9,30,9,Tuesday,40,2025-09-30,16,0,General,390,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
7972100077265438973,,Raw Story,Robert Reich,Why are we so quiet about Trump's clearly worsening dementia?,"Over the weekend, on Truth Social, Trump shared a video purporting to be a segment on Fox News — it wasn’t — in which an AI-generated, deepfaked version of himself sat in the White House and promised that “every American will soon receive their own MedBed car…",https://www.rawstory.com/2674112039/,https://www.rawstory.com/media-library/donald-trump.jpg?id=61009517&width=1200&height=600&coordinates=0%2C458%2C0%2C459,2025-09-30T16:53:55Z,2025-09-30 16:53:55.000000,"Over the weekend, on Truth Social, Trump shared a video purporting to be a segment on Fox News it wasnt in which an AI-generated, deepfaked version of himself sat in the White House and promised that… [+5810 chars]",headlines,,61,260,214,38,1,1,2025,9,30,16,Tuesday,40,2025-09-30,10,47,General,340,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
7973668054960579074,,mlive.com,Evan Woodbery | ewoodber@mlive.com,Predicting the Tigers’ 26-man roster for the Wild Card Series in Cleveland - MLive.com,"Right off the bat, the Tigers will have to drop two players from their end-of-season 28-man roster. They could swap out others.",https://www.mlive.com/tigers/2025/09/predicting-the-tigers-26-man-roster-for-the-wild-card-series-in-cleveland.html,https://www.mlive.com/resizer/v2/HLEGAK2S4BHQ7I5RMVPTGSENVA.jpg?auth=2db0d065e32e6195528e5b848af19ca43a00261ceee2fc66539c61208fbb45fa&width=1280&smart=true&quality=90,2025-09-29T11:31:00Z,2025-09-29 11:31:00.000000,"BOSTON -- The Detroit Tigers didnt reveal their postseason roster this weekend in Boston, but they dropped some pretty big hints. 
Teams are permitted 26 players for their postseason rosters and can… [+3231 chars]",headlines,,86,127,214,34,1,1,2025,9,29,11,Monday,40,2025-09-29,14,22,General,930,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
7980059811828174888,fox-sports,Fox Sports,Michael Cohen,Big Ten Power Rankings: Oregon Overtakes Ohio State at No. 1; Indiana Enters Top 3 - FOX Sports,"Oregon takes the top spot from Ohio State, while Indiana leaps past Penn State in this week’s Big Ten football power rankings.",https://www.foxsports.com/stories/college-football/big-ten-power-rankings-oregon-overtakes-ohio-state-no-1-indiana-enters-top-3,https://a57.foxsports.com/statics.foxsports.com/www.foxsports.com/content/uploads/2025/09/1408/814/big-ten-power-rankings-5.jpg?ve=1&tl=1,2025-09-29T19:54:18Z,2025-09-29 19:54:18.000000,"In what was an epic weekend of college football across the country, the Big Ten certainly did its part in contributing to the drama. 
Five of the conference's six games were decided by six points or… [+17476 chars]",headlines,,95,126,215,38,1,1,2025,9,29,19,Monday,40,2025-09-29,18,22,Sports,675,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
8096763019035434884,business-insider,Business Insider,wedwards@businessinsider.com (William Edwards),Gold and stocks are setting records at the same time. Here's why that's unusual and what it means.,"Since gold tends do to best when stocks and the economy are flailing and investors are seeking safety, why is the metal rallying alongside risk assets?",https://www.businessinsider.com/gold-price-stock-rally-unusual-explained-inflation-unrest-ai-debt-2025-9,https://i.insider.com/68dc066d5dbc4fd10da9dbf2?width=1200&format=jpeg,2025-09-30T17:01:32Z,2025-09-30 17:01:32.000000,"When stocks hit trouble, investors usually run to gold. So with stocks at new highs, fresh off a 33% rally since April, investors arestill running to gold?
The precious metal is at an all-time high,… [+3421 chars]",headlines,,98,151,214,37,1,1,2025,9,30,17,Tuesday,40,2025-09-30,18,26,Finance,241,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
8156310114433520389,,Pats Pulpit,Bernd Buchmasser,"Patriots vs. Panthers injury analysis: Pats win game, lose starting defender - Pats Pulpit",Analyzing the Patriots’ injury situation after their 42-13 win in Week 4.,https://www.patspulpit.com/new-england-patriots-injuries/110443/patriots-injury-update-nfl-week-4-panthers-hawkins,https://platform.patspulpit.com/wp-content/uploads/sites/121/2025/09/gettyimages-2237730897.jpg?quality=90&strip=all&crop=0%2C7.961553859526%2C100%2C78.534267285883&w=1200,2025-09-30T09:31:33Z,2025-09-30 09:31:33.000000,"The New England Patriots return to the win column on Sunday was an impressive one. Going against a Carolina Panthers team they shared identical 1-2 records with, the Patriots put forward a dominant e… [+3966 chars]",headlines,,90,73,214,36,1,1,2025,9,30,9,Tuesday,40,2025-09-30,14,12,Sports,521,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
8222318141730000845,,9to5google.com,Will Sattelberg,OnePlus 15 teaser details tough ceramic coating that laughs at iPhone 17’s ‘scratchgate’ - 9to5Google,"OnePlus shared official renders that show off practically every inch of the OnePlus 15 in an all-new ""Sand Storm"" shade.",http://9to5google.com/2025/09/29/oneplus-15-new-sand-storm-color-ceramic-coating/,https://i0.wp.com/9to5google.com/wp-content/uploads/sites/4/2025/09/OnePlus15SandStorm-copy-wide.jpg?resize=1200%2C628&quality=82&strip=all&ssl=1,2025-09-29T16:48:00Z,2025-09-29 16:48:00.000000,"OnePlus started delivering official details about its next smartphone last week, but we had yet to see a full glimpse at the company’s latest redesign. If you’ve been wondering exactly what the OnePl… [+2173 chars]",headlines,,101,120,214,35,1,1,2025,9,29,16,Monday,40,2025-09-29,15,20,AI,190,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
8226687339277607779,,FantasyPros,Unknown,Fantasy Football Panic Meter (2025) - FantasyPros,"Read about fantasy football players on the Panic Meter after Week 4, including Ja'Marr Chase, Saquon Barkley and A.J. Brown.",https://www.fantasypros.com/2025/09/fantasy-football-panic-meter-week-4-picks/,https://cdn.fantasypros.com/wp-content/images/TREY_MCBRIDE_CARDINALS_11-1/1470x650.jpg,2025-09-30T11:25:12Z,2025-09-30 11:25:12.000000,"We’ve now gone through a quarter of the 2025 NFL season, so the fantasy community is naturally panicking on several marquee players.
On this page, we’re going to take a look at five players who were… [+3957 chars]",headlines,,49,124,214,38,1,0,2025,9,30,11,Tuesday,40,2025-09-30,7,20,General,188,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
8422463056337896716,,Nintendo Life,Ollie Reynolds,"Video: After Six Wonderful Years, Zion Is Leaving Nintendo Life - Nintendo Life","We'll miss you, friend",https://www.nintendolife.com/news/2025/09/video-after-six-wonderful-years-zion-is-leaving-nintendo-life,https://images.nintendolife.com/7dbaac4b22b3c/large.jpg,2025-09-29T15:15:00Z,2025-09-29 15:15:00.000000,"Subscribe to Nintendo Life on YouTube835k
It's always difficult to say goodbye to someone, and today we bid farewell to our lovely, lovely video producer Zion Grassl, who is leaving Nintendo Life fo… [+1572 chars]",headlines,,79,22,214,35,1,1,2025,9,29,15,Monday,40,2025-09-29,13,4,General,876,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
8555928627607286988,,Sfstandard.com,Tim Kawakami,Kawakami: Buster Posey’s ticking clock doomed Bob Melvin - The San Francisco Standard,Posey’s win-now ambitions meant there was no longer a grace period for a lame-duck manager.,https://sfstandard.com/2025/09/30/kawakami-buster-posey-s-ticking-clock-doomed-bob-melvin/,https://assets.sfstandard.com/image/994911177489/image_pribmvau097djeo3ek118q717p/-C100.00%25x78.75%25%2C0.00%25%2C0.00%25-FWEBP,2025-09-30T13:00:00Z,2025-09-30 13:00:00.000000,"Want the latest Bay Area sports news delivered to your inbox? Sign up here
 to receive regular email newsletters, including The Dime.
Buster Posey couldve gotten almost any kind of commitment for a… [+6098 chars]",headlines,,85,91,214,35,1,1,2025,9,30,13,Tuesday,40,2025-09-30,13,15,General,53,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
